modelo_datos,validacion,clasificador,fold,fold_id,particion,fila_preparada,fila_fuente_csv,estacion,clase
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,376,681,26635,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,385,690,26635,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,392,709,31669,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,393,710,31669,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,406,730,31673,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,416,742,31673,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,424,766,31704,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,429,785,31707,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,434,790,31707,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,451,812,31716,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,458,819,31721,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,459,820,31721,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,466,827,31721,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,469,835,31732,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,478,844,31732,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,486,852,31732,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,488,854,31732,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,491,869,31743,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,501,879,31743,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,503,881,31743,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,509,887,31743,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,515,903,31744,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,519,907,31744,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,520,908,31744,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,523,911,31744,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,525,913,31744,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,527,915,31744,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,528,916,31744,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,531,919,31744,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,533,931,31745,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,543,941,31745,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,544,942,31745,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,546,944,31745,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,547,945,31745,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,548,946,31745,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,550,949,31745,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,552,959,31753,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,558,966,31753,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,560,968,31753,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,574,996,31759,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,582,1004,31759,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,584,1006,31762,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,585,1007,31762,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,602,1037,31776,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,607,1053,31794,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,612,1060,31794,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,614,1063,31794,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,622,1077,31798,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,623,1078,31798,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,624,1079,31798,Cosecha / post-cosecha
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,633,1088,31798,Senescencia / caída de hojas
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,637,1110,31822,Brotación / desarrollo foliar
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,638,1111,31822,Envero / maduración
aprima,aleatoria,red_densa,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,640,1113,31822,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,2,108,20388,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,5,117,20391,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,6,118,20391,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,17,141,20392,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,26,165,20393,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,30,169,20393,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,36,175,20393,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,41,180,20393,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,43,187,20399,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,46,190,20399,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,48,192,20399,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,52,196,20399,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,58,202,20399,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,59,212,20406,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,62,217,20406,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,63,218,20406,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,68,223,20406,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,76,231,20406,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,86,254,20407,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,91,259,20411,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,97,266,20419,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,98,270,20419,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,103,276,20419,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,120,306,20426,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,125,311,20426,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,128,325,20428,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,130,328,20428,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,134,332,20428,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,139,337,20428,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,141,351,20430,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,142,352,20430,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,144,356,20430,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,147,359,20430,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,152,365,20430,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,156,369,20430,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,159,376,20431,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,160,377,20431,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,161,378,20431,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,162,385,20434,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,163,389,20434,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,169,396,20434,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,171,398,20434,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,181,420,20437,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,184,424,20437,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,192,445,20438,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,196,450,20438,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,203,465,20577,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,217,485,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,224,492,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,239,509,26632,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,244,514,26632,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,246,516,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,251,524,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,252,525,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,256,529,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,262,535,26632,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,266,539,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,269,542,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,274,547,26632,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,281,554,26632,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,282,555,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,285,558,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,288,561,26632,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,292,565,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,293,566,26632,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,302,576,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,308,582,26632,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,313,589,26632,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,322,598,26632,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,324,626,26635,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,325,627,26635,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,327,629,26635,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,338,641,26635,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,342,645,26635,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,350,653,26635,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,360,663,26635,Floración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,371,676,26635,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,376,681,26635,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,385,690,26635,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,392,709,31669,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,393,710,31669,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,406,730,31673,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,416,742,31673,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,424,766,31704,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,429,785,31707,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,434,790,31707,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,451,812,31716,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,458,819,31721,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,459,820,31721,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,466,827,31721,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,469,835,31732,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,478,844,31732,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,486,852,31732,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,488,854,31732,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,491,869,31743,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,501,879,31743,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,503,881,31743,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,509,887,31743,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,515,903,31744,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,519,907,31744,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,520,908,31744,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,523,911,31744,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,525,913,31744,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,527,915,31744,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,528,916,31744,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,531,919,31744,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,533,931,31745,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,543,941,31745,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,544,942,31745,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,546,944,31745,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,547,945,31745,Brotación / desarrollo foliar
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,548,946,31745,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,550,949,31745,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,552,959,31753,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,558,966,31753,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,560,968,31753,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,574,996,31759,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,582,1004,31759,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,584,1006,31762,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,585,1007,31762,Senescencia / caída de hojas
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,602,1037,31776,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,607,1053,31794,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,612,1060,31794,Cosecha / post-cosecha
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,614,1063,31794,Envero / maduración
aprima,aleatoria,random_forest,3,57F4B12E5633246B59F3B1AFC161288B23259831EB732E141BA8C17421A286A5,test,622,1077,31798,Brotación / desarrollo foliar
